text_raw,text,label_raw,label,label_id,split
"Gue sih menyayangkan statement Ketut di post match interview, betul bahwa dia banyak error tapi melimpahkan semua penyebab kekalahan karena dia sepenuhnya juga ngaco. Apri banyak banget bikin servis error tadi","gue sih menyayangkan statement ketut di post match interview, betul bahwa dia banyak error tapi melimpahkan semua penyebab kekalahan karena dia sepenuhnya juga ngaco. apri banyak banget bikin servis error tadi",Negative,negative,0,train
@anise____ mun aku kok tau apal lagu iki pisan wkwk,mun aku kok tau apal lagu iki pisan wkwk,Neutral,neutral,1,train
Lalu kapan PM clueless itu wajar? Lengkapnya ada di,lalu kapan pm clueless itu wajar? lengkapnya ada di,Neutral,neutral,1,train
"Sejauh ini KAI emang best banget buat pelayanan, jadi inget dulu naik kereta bareng 
@sophiamega
 terus aku komplain di DM karena ACnya ndak dingin. Gils langsung disamperin dan ditangani. Waktu itu ndak dipasang no petugasnya, pas diumumin jg ga aku simpen karena ga kepikiran","sejauh ini kai emang best banget buat pelayanan, jadi inget dulu naik kereta bareng terus aku komplain di dm karena acnya ndak dingin. gils langsung disamperin dan ditangani. waktu itu ndak dipasang no petugasnya, pas diumumin jg ga aku simpen karena ga kepikiran",Positive,positive,2,train
"Abang travelnya ala ala toretto fast and furious. Dijalan tol serasa lagi naik kuda. Jalanan rusak dibablas aja,ngebut pula","abang travelnya ala ala toretto fast and furious. dijalan tol serasa lagi naik kuda. jalanan rusak dibablas aja,ngebut pula",Negative,negative,0,train
"Wis ta la. Kita pergi jam 10 aja. RT @Tommy_tomtoms: @cuwayreds tapi sa,tokonya buka jam 9","wis ta la. kita pergi jam 10 aja. rt : tapi sa,tokonya buka jam 9",Neutral,neutral,1,train
I'm useless and always fail. Wkwk. Gak pernah becus lu tep.,i'm useless and always fail. wkwk. gak pernah becus lu tep.,Negative,negative,0,train
eh design buku kenangane kok elek #nooffense,eh design buku kenangane kok elek nooffense,Negative,negative,0,train
"cinta yang kamu kasih ke aku itu udah kaya JALANAN. banyak lobang, gak rata and pada rusak. #Galau","cinta yang kamu kasih ke aku itu udah kaya jalanan. banyak lobang, gak rata and pada rusak. galau",Negative,negative,0,train
"Soto Sapi Pak Pur, Ngestiharjo. Awan-awan nyoto sapi pancen well. Cuaca sepanas ini ya emang enak banget kalau tenguk maem dulu sambil order es teh. Hahaha. Ada yang udah pernah?? 
@persotoan_jogja","soto sapi pak pur, ngestiharjo. awan-awan nyoto sapi pancen well. cuaca sepanas ini ya emang enak banget kalau tenguk maem dulu sambil order es teh. hahaha. ada yang udah pernah??",Positive,positive,2,train
outfit malam minggu sama ayang,outfit malam minggu sama ayang,Neutral,neutral,1,train
"Pisan iki.. nyekar aro nangis.. biasane yowes biasa ae. Malah kdang kyo sek ngroso due bapak. Bapak bakalan balek gek teko, nyatane selama ki aku wes gadue bapak😔 https://t.co/sfIgoEkeYi","pisan iki.. nyekar aro nangis.. biasane yowes biasa ae. malah kdang kyo sek ngroso due bapak. bapak bakalan balek gek teko, nyatane selama ki aku wes gadue bapak😔",Negative,negative,0,train
"ini match ngaco semua, bokie panen","ini match ngaco semua, bokie panen",Negative,negative,0,train
"Kamerane elek jare mas 
@aldhy_azhar
 hahhaha ora popolah sik penting narsis n eksis pupung sempet…",kamerane elek jare mas hahhaha ora popolah sik penting narsis n eksis pupung sempet…,Negative,negative,0,train
kata banyak dalam berbagai konstruksi kalimat telah bergeser maknanya kata tersebut kerap digunakan untuk menerangkan kata kerja atau verba padahal lazimnya kata banyak berfungsi menerangkan kata benda atau nomina,kata banyak dalam berbagai konstruksi kalimat telah bergeser maknanya kata tersebut kerap digunakan untuk menerangkan kata kerja atau verba padahal lazimnya kata banyak berfungsi menerangkan kata benda atau nomina,Neutral,neutral,1,train
"ribet bener lu sol, kalo mau protes sono ke presiden korsel, kalo war bawa2 wamil mulu, gaada prestasi dari idol lu yg bisa lu banggain selain wamil? 

I vote #BTS #ARMY #Butter #PermissiontoDance and #ButterClipe at the 2021 Meus Premios Nick #MPN (
@BTS_twt
 )","ribet bener lu sol, kalo mau protes sono ke presiden korsel, kalo war bawa2 wamil mulu, gaada prestasi dari idol lu yg bisa lu banggain selain wamil? i vote bts army butter permissiontodance and butterclipe at the 2021 meus premios nick mpn ( )",Negative,negative,0,train
"Meksiko kemana aja bang, udah match terakhir. Grup C seru. Semua negara risk taker mainnya, ga pakai drama non-sepakbola. Sayang abis lawan Arg, Saudi mainnya cari aman dan kurang disiplin. Selain 1 gol, sisanya passing ngaco semua","meksiko kemana aja bang, udah match terakhir. grup c seru. semua negara risk taker mainnya, ga pakai drama non-sepakbola. sayang abis lawan arg, saudi mainnya cari aman dan kurang disiplin. selain 1 gol, sisanya passing ngaco semua",Negative,negative,0,train
"Adegan waktu di stasiun kereta api itu keren asli! Cast-nya juga mantap²: Kevin Costner, Sean Connery, sampe Robert DeNiro","adegan waktu di stasiun kereta api itu keren asli! cast-nya juga mantap²: kevin costner, sean connery, sampe robert deniro",Positive,positive,2,train
Warga jabotabek ngerencanain kegiatan dan jalan hari ini,warga jabotabek ngerencanain kegiatan dan jalan hari ini,Neutral,neutral,1,train
"Rutinitas Work, workout, and money","rutinitas work, workout, and money",Neutral,neutral,1,train
jadwal bola pada kamis ini laga timnas indonesia vs malaysia serta rangkaian dari pertandingan kualifikasi euro,jadwal bola pada kamis ini laga timnas indonesia vs malaysia serta rangkaian dari pertandingan kualifikasi euro,Neutral,neutral,1,train
coba research lagi deh banyak kok jurnalnya yang menentang MBTI,coba research lagi deh banyak kok jurnalnya yang menentang mbti,Neutral,neutral,1,train
"g zoom sm guru yg aga galak tiba tiba laptopnya blue screen, good job laptop kau membuat jantungku dugem pagi pagi","g zoom sm guru yg aga galak tiba tiba laptopnya blue screen, good job laptop kau membuat jantungku dugem pagi pagi",Negative,negative,0,train
gvardiol defendnya bagus bgt. arek leipzig iki,gvardiol defendnya bagus bgt. arek leipzig iki,Positive,positive,2,train
Pengen ngelanjutin nonton series The Good Doctors malah cas laptopnya rusak ,pengen ngelanjutin nonton series the good doctors malah cas laptopnya rusak,Negative,negative,0,train
di sekolah ku free wifii kecepatannya cepet banget jadi mantap dah jam pelajaran nonton online anime hahaha,di sekolah ku free wifii kecepatannya cepet banget jadi mantap dah jam pelajaran nonton online anime hahaha,Positive,positive,2,train
The four horsemen of pengantar skripsi,the four horsemen of pengantar skripsi,Neutral,neutral,1,train
Daddy Wowo juga lagi mikirin food estate yg di tugaskan oleh p Jokowi tapi blm ada hasilnya,daddy wowo juga lagi mikirin food estate yg di tugaskan oleh p jokowi tapi blm ada hasilnya,Negative,negative,0,train
Aneh aja gt yang biasanya pake tanktop atau kaos doang trs for the first time pakai kaftan(?). Aneh aja rasanya kek buibu😭 keknya emg muka aku yg kek ibu ibu guys,aneh aja gt yang biasanya pake tanktop atau kaos doang trs for the first time pakai kaftan(?). aneh aja rasanya kek buibu😭 keknya emg muka aku yg kek ibu ibu guys,Negative,negative,0,train
Piye iki lambat maneh internete...lambat terus #indihomedodol,piye iki lambat maneh internete...lambat terus indihomedodol,Negative,negative,0,train
line mona error terus iki ram :( . mlebu gak sih ram jane njuk ramon balesi ora ?,line mona error terus iki ram :( . mlebu gak sih ram jane njuk ramon balesi ora ?,Negative,negative,0,train
"viewnya emang naik cepet keren bgt emang army dan jangan kendorin streamingnya karna kita gatau youtube bakal hapus view kapan dan berapa banyak,SEMANGAT","viewnya emang naik cepet keren bgt emang army dan jangan kendorin streamingnya karna kita gatau youtube bakal hapus view kapan dan berapa banyak,semangat",Positive,positive,2,train
apik tenan sumpah. . . .one of the best drama i ever watch.,apik tenan sumpah. . . .one of the best drama i ever watch.,Positive,positive,2,train
"halo tadi saya coba melakukan restore settings ke settingan awal modem, terus saya melakukan pergantian nama dan password wifi tapi kok gak connect wifi nya","halo tadi saya coba melakukan restore settings ke settingan awal modem, terus saya melakukan pergantian nama dan password wifi tapi kok gak connect wifi nya",Negative,negative,0,train
"Ora sekolah ki rasane well tenan, sumpah","ora sekolah ki rasane well tenan, sumpah",Negative,negative,0,train
kisah keluarga rumah terpal kakek nenek dan cucu satu ruang,kisah keluarga rumah terpal kakek nenek dan cucu satu ruang,Neutral,neutral,1,train
Kadang kayak wah banget kerja di LN padahal it's not all rainbows and unicorns. Is it worth it? Kembali kepada tujuan dan value masing2 apa yang ingin dicari ,kadang kayak wah banget kerja di ln padahal it's not all rainbows and unicorns. is it worth it? kembali kepada tujuan dan value masing2 apa yang ingin dicari,Neutral,neutral,1,train
hasilnya bagaimana?,hasilnya bagaimana?,Neutral,neutral,1,train
sejumlah langkah teknis disiapkan guna menghadirkan lembaga pendidikan tinggi negeri yang representatif untuk pengembangan sumber daya manusia dan wilayah nusa tenggara barat,sejumlah langkah teknis disiapkan guna menghadirkan lembaga pendidikan tinggi negeri yang representatif untuk pengembangan sumber daya manusia dan wilayah nusa tenggara barat,Neutral,neutral,1,train
And than aku mangkat kerjo naik gojek,and than aku mangkat kerjo naik gojek,Neutral,neutral,1,train
"Lanjut kamar Hose! Tetangga kamarnya mas Jib. Dulu kamar ini sbnrnya ruang baca buat mama & papa Karisma, tp disulap jadi kamar~ vibesnya earth tone dan minimalis karena Hose orangnya apik","lanjut kamar hose! tetangga kamarnya mas jib. dulu kamar ini sbnrnya ruang baca buat mama & papa karisma, tp disulap jadi kamar~ vibesnya earth tone dan minimalis karena hose orangnya apik",Positive,positive,2,train
@dewahoya penjuale ramah nggak judes,penjuale ramah nggak judes,Positive,positive,2,train
"itu di nipah, sayang :) sudah pernah kesana? Viewnya emang keren banget!","itu di nipah, sayang :) sudah pernah kesana? viewnya emang keren banget!",Positive,positive,2,train
"Mantap semua lintas agama politik mengucapkan selamat ultah jne, semoga makin cepet sampai paket jualan online gue, selamat ulta bro","mantap semua lintas agama politik mengucapkan selamat ultah jne, semoga makin cepet sampai paket jualan online gue, selamat ulta bro",Positive,positive,2,train
kacang almond dan bahan alami ini berkhasiat meredakan vertigo,kacang almond dan bahan alami ini berkhasiat meredakan vertigo,Neutral,neutral,1,train
Sudah siap dengan jawaban pertanyaan lebaran besok?,sudah siap dengan jawaban pertanyaan lebaran besok?,Neutral,neutral,1,train
"laptopku error terus, iki ngene enake diapakke? #diobong >:O","laptopku error terus, iki ngene enake diapakke? diobong >:o",Negative,negative,0,train
Tema minimalis namun tetap elegant dan apik. :) OPS silahkan segera merapat: download dan install aplikasinya:... ,tema minimalis namun tetap elegant dan apik. :) ops silahkan segera merapat: download dan install aplikasinya:...,Positive,positive,2,train
"@CNNIndonesia keren...kreatif..cerdas bingit
pinjem buku di stasiun berangkat
baca di kereta
balikin buku di stasiun tujuan
cara yg cerdas
kaum ""kodok"" gk bakal paham yg keq gini","keren...kreatif..cerdas bingit pinjem buku di stasiun berangkat baca di kereta balikin buku di stasiun tujuan cara yg cerdas kaum ""kodok"" gk bakal paham yg keq gini",Positive,positive,2,train
dilarang olahraga saat sedang deg degan ini alasannya,dilarang olahraga saat sedang deg degan ini alasannya,Neutral,neutral,1,train
mumet? podo. mung beda ne aku seng nalangi mumetmu. biyangane telat kabeh asui.,mumet? podo. mung beda ne aku seng nalangi mumetmu. biyangane telat kabeh asui.,Negative,negative,0,train
"Kampret kye tumben gratis ongkir kena anteraja kabeh, bisane ora sicepat baen sh, 3 barang telat kabeh busett. Emang paling bener jasa pengiriman sg tepat keh sicepat.","kampret kye tumben gratis ongkir kena anteraja kabeh, bisane ora sicepat baen sh, 3 barang telat kabeh busett. emang paling bener jasa pengiriman sg tepat keh sicepat.",Negative,negative,0,train
Mantap. Kapan2 aku ate pesen buroq online lah yo cek cepet ,mantap. kapan2 aku ate pesen buroq online lah yo cek cepet,Positive,positive,2,train
"Aku tau ini, viewnya emang keren brok","aku tau ini, viewnya emang keren brok",Positive,positive,2,train
"td nde matahari trs mba mba spg ne service e baik pol tak repotin ya santai sampek aku minta maaf jg, asli lo nek service e baik pasti bakale nyaman nek belanja","td nde matahari trs mba mba spg ne service e baik pol tak repotin ya santai sampek aku minta maaf jg, asli lo nek service e baik pasti bakale nyaman nek belanja",Positive,positive,2,train
"Jalan kesini viewnya emang keren, apalagi klo pagi :)","jalan kesini viewnya emang keren, apalagi klo pagi :)",Positive,positive,2,train
wah pasiene le teko telat kabeh marai ra mood njir,wah pasiene le teko telat kabeh marai ra mood njir,Negative,negative,0,train
piye nek aku dodolan apartment wae? koe meh tuku rak?,piye nek aku dodolan apartment wae? koe meh tuku rak?,Neutral,neutral,1,train
untuk wasior dan wamena berkas perkara disampaikan ke kejagung sebagai sebuah peristiwa dinyatakan komnas ham sebagai pelanggaran ham untuk kasus paniai berkas belum selesai oleh komnas ham komisioner komnas ham choirul anam,untuk wasior dan wamena berkas perkara disampaikan ke kejagung sebagai sebuah peristiwa dinyatakan komnas ham sebagai pelanggaran ham untuk kasus paniai berkas belum selesai oleh komnas ham komisioner komnas ham choirul anam,Neutral,neutral,1,train
"plis mana mahal banget kalo beneran ganti lcd... 1,5 cuk.... bisa gue pake nonton tiket konser enha tapi masa pas ke konser ga bawa hp kan gamungkin","plis mana mahal banget kalo beneran ganti lcd... 1,5 cuk.... bisa gue pake nonton tiket konser enha tapi masa pas ke konser ga bawa hp kan gamungkin",Negative,negative,0,train
"Ngapunten kamerane elek, niki kamera hp kulo yg bermasalah, kok. Saestu. Sampai jumpa lagi Mas Agus, semoga sehat selalu juga untuk Mbak Kalis dan calon debay di perut ","ngapunten kamerane elek, niki kamera hp kulo yg bermasalah, kok. saestu. sampai jumpa lagi mas agus, semoga sehat selalu juga untuk mbak kalis dan calon debay di perut",Negative,negative,0,train
"@cignificants Kalo loona kayak gitu mati aja sih, mana album loona mahal banget satunya plis bbc jangan liat ini","kalo loona kayak gitu mati aja sih, mana album loona mahal banget satunya plis bbc jangan liat ini",Negative,negative,0,train
Gubernur Indonesia emang its the best deh,gubernur indonesia emang its the best deh,Positive,positive,2,train
@arica_nefia Iyaa pasien di bantu untuk biaya obatt kopid yang hargane ga murah beb. Sampe jual mobil jdi dia kmana mana naik Grab. Baik banget om @corbuzier  dan @indoesiapastibisa mau belikan mobil 🥺🥺,iyaa pasien di bantu untuk biaya obatt kopid yang hargane ga murah beb. sampe jual mobil jdi dia kmana mana naik grab. baik banget om dan mau belikan mobil 🥺🥺,Positive,positive,2,train
"Karena jujur pas beli bts meal bbrp tahun yg lalu agak kecewa karena packagingnya doang yg berbau bts, sisanya yaudah gt aja :( mau ngoleksi jg masa ngoleksi bungkus makanan kan males ya","karena jujur pas beli bts meal bbrp tahun yg lalu agak kecewa karena packagingnya doang yg berbau bts, sisanya yaudah gt aja :( mau ngoleksi jg masa ngoleksi bungkus makanan kan males ya",Negative,negative,0,train
"Rumah pak Garin yo mas,,, dekat candi plaosan... tiap hari liwat situ,,","rumah pak garin yo mas,,, dekat candi plaosan... tiap hari liwat situ,,",Neutral,neutral,1,train
"feature Xiaomi lengkap banget... 

asli asik pakenya TOP [pic]",feature xiaomi lengkap banget... asli asik pakenya top [pic],Positive,positive,2,train
"@ngalamfess Popeye, ndek vbt nder, konsep e homie enak banget tur hargane yo murah lebih lengkap e cek ae ig e @dreamroast_coffee18","popeye, ndek vbt nder, konsep e homie enak banget tur hargane yo murah lebih lengkap e cek ae ig e",Positive,positive,2,train
